name,part_url,socket,form_factor,max_memory,memory_slots,color,manufacturer,part_number,memory_type,memory_speed_max,m2_slots,sata_6_ports,sata_3_ports,pci_x16_slots,pci_x8_slots,pci_x4_slots,pci_x1_slots,pci_slots,mini_pcie_msata_slots,uses_back_connect,ecc_support,header_usb_2_0,header_usb_3_2_gen_1,header_usb_3_2_gen_2,header_usb_3_2_gen_2x2,header_usb_2_0__(single_port)
Gigabyte GA-Z270P-D3,https://pcpartpicker.com/product/WN98TW/gigabyte-ga-z270p-d3-atx-lga1151-motherboard-ga-z270p-d3,LGA1151,ATX,64,4,Black / Gold,Gigabyte,GA-Z270P-D3,DDR4,3866,2242/2260/2280 M-key,6,0,3,0,0,3,0,,False,False,2,1,0,0,0
Gigabyte A620M GAMING X AX,https://pcpartpicker.com/product/nmgrxr/gigabyte-a620m-gaming-x-ax-micro-atx-am5-motherboard-a620m-gaming-x-ax,AM5,Micro ATX,192,4,Brown / Gray,Gigabyte,A620M GAMING X AX,DDR5,6400,2580 M-key,4,0,1,0,0,1,0,,False,False,1,1,1,0,0
Asus ROG STRIX B760-G GAMING WIFI,https://pcpartpicker.com/product/C8Hqqs/asus-rog-strix-b760-g-gaming-wifi-micro-atx-lga1700-motherboard-rog-strix-b760-g-gaming-wifi,LGA1700,Micro ATX,192,4,Silver / Black,Asus,ROG STRIX B760-G GAMING WIFI|90MB1EQ0-M0EAY0|90MB1EQ0-M1EAY0,DDR5,7800,2242/2260/2280 M-key|2242/2260/2280 M-key,4,0,2,0,0,2,0,,False,False,2,1,1,0,0
Gigabyte B760M GAMING X AX DDR4,https://pcpartpicker.com/product/97rRsY/gigabyte-b760m-gaming-x-ax-ddr4-micro-atx-lga1700-motherboard-b760m-gaming-x-ax-ddr4,LGA1700,Micro ATX,128,4,Black,Gigabyte,B760M GAMING X AX DDR4|B760M G X AX DDR4,DDR4,5333,2280 M-key|2280/22110 M-key,4,0,2,0,0,0,0,,False,False,2,1,1,0,0
MSI MAG Z590 TOMAHAWK WIFI,https://pcpartpicker.com/product/dvnypg/msi-mag-z590-tomahawk-wifi-atx-lga1200-motherboard-mag-z590-tomahawk-wifi,LGA1200,ATX,128,4,Black,MSI,MAG Z590 TOMAHAWK WIFI|7D08-001R,DDR4,5333,2242/2260/2280/22110 M-key (Intel Rocket Lake-based CPUs only)|2242/2260/2280 M-key|2242/2260/2280 M-key,6,0,2,0,0,2,0,,False,False,2,1,1,0,0
Gigabyte X570S AORUS ELITE AX,https://pcpartpicker.com/product/YdWzK8/gigabyte-x570s-aorus-elite-ax-atx-am4-motherboard-x570s-aorus-elite-ax,AM4,ATX,128,4,Black / Silver,Gigabyte,X570S AORUS ELITE AX,DDR4,5400,2260/2280/22110 M-key|2260/2280/22110 M-key|2260/2280/22110 M-key,6,0,3,0,0,0,0,,False,False,2,2,1,0,0
Asus ROG MAXIMUS XIII HERO,https://pcpartpicker.com/product/KJVmP6/asus-rog-maximus-xiii-hero-atx-lga1200-motherboard-rog-maximus-xiii-hero,LGA1200,ATX,128,4,Black,Asus,ROG MAXIMUS XIII HERO|90MB15X0-M0EAY0,DDR4,5000,2242/2260/2280/22110 M-key (Intel Rocket Lake-based CPUs only)|2242/2260/2280 M-key|2242/2260/2280 M-key|2242/2260/2280/22110 M-key,6,0,3,0,0,1,0,,False,False,2,2,0,1,0
Asus ROG STRIX B860-F GAMING WIFI,https://pcpartpicker.com/product/qbXMnQ/asus-rog-strix-b860-f-gaming-wifi-atx-lga1851-motherboard-rog-strix-b860-f-gaming-wifi,LGA1851,ATX,256,4,Black,Asus,ROG STRIX B860-F GAMING WIFI|90MB1JG0-M0EAY0,DDR5,9066,2242/2260/2280 M-key|2280 M-key|2280/22110 M-key|2280 M-key,4,0,2,0,0,0,0,,False,False,2,1,1,0,0
Asus Z170I PRO GAMING,https://pcpartpicker.com/product/TykwrH/asus-motherboard-z170iprogaming,LGA1151,Mini ITX,32,2,Black / Red,Asus,Z170I PRO GAMING|90MB0MQ0-M0EAY0,DDR4,3400,2242/2260/2280 M-key,4,0,1,0,0,0,0,,False,False,1,1,0,0,0
Gigabyte Z690 UD AX DDR4,https://pcpartpicker.com/product/WQBG3C/gigabyte-z690-ud-ax-ddr4-atx-lga1700-motherboard-z690-ud-ax-ddr4,LGA1700,ATX,128,4,Black,Gigabyte,Z690 UD AX DDR4,DDR4,5333,2260/2280/22110 M-key|2260/2280 M-key|2260/2280 M-key,6,0,3,0,0,2,0,,False,False,2,1,1,0,0
Asus PRIME A620M-E-CSM,https://pcpartpicker.com/product/c6QKHx/asus-prime-a620m-e-csm-micro-atx-am5-motherboard-prime-a620m-e-csm,AM5,Micro ATX,96,2,Black / Silver,Asus,PRIME A620M-E-CSM|90MB1F50-M0EAYC,DDR5,6400,2242/2260/2280 M-key,4,0,1,0,0,2,0,,False,False,2,1,0,0,0
Gigabyte Z370 HD3 (rev. 1.0),https://pcpartpicker.com/product/ffYWGX/gigabyte-z370-hd3-rev-10-atx-lga1151-motherboard-z370-hd3-rev-10,LGA1151,ATX,64,4,Black / Gray,Gigabyte,Z370 HD3 (rev. 1.0)|Z370 HD3|GA-Z370-HD3,DDR4,4000,2242/2260/2280/22110 M-key,6,0,3,0,0,3,0,,False,False,2,2,0,0,0
ASRock B650 LiveMixer,https://pcpartpicker.com/product/ckhFf7/asrock-b650-livemixer-atx-am5-motherboard-b650-livemixer,AM5,ATX,256,4,Orange / Black,ASRock,B650 LiveMixer|90-MXBJ50-A0UAYZ,DDR5,6400,2260/2280 M-key|2260/2280 M-key|2260/2280 M-key|2230 E-key,2,0,3,0,0,0,0,,False,False,2,1,0,1,0
MSI Big Bang-Marshal (B3),https://pcpartpicker.com/product/vjrG3C/msi-motherboard-bigbangmarshalb3,LGA1155,XL ATX,32,4,Black / Blue,MSI,Big Bang-Marshal (B3),DDR3,2133,,4,4,8,0,0,0,0,,False,False,3,2,0,0,0
MSI B360 GAMING PLUS,https://pcpartpicker.com/product/M3m323/msi-b360-gaming-plus-atx-lga1151-motherboard-b360-gaming-plus,LGA1151,ATX,64,4,Black / Red,MSI,B360 GAMING PLUS|7B22-002R|911-7B22-002,DDR4,2666,2242/2260/2280/22110 M-key,5,0,2,0,0,4,0,,False,False,2,1,0,0,0
Gigabyte X570 AORUS ULTRA,https://pcpartpicker.com/product/YTWBD3/gigabyte-x570-aorus-ultra-atx-am4-motherboard-x570-aorus-ultra,AM4,ATX,128,4,Black / Silver,Gigabyte,X570 AORUS ULTRA,DDR4,4400,2242/2260/2280/22110 M-key|2242/2260/2280/22110 M-key|2242/2260/2280 M-key,6,0,3,0,0,2,0,,False,False,2,2,1,0,0
Gigabyte Z790 AORUS MASTER X,https://pcpartpicker.com/product/w626Mp/gigabyte-z790-aorus-master-x-eatx-lga1700-motherboard-z790-aorus-master-x,LGA1700,EATX,256,4,Black,Gigabyte,Z790 AORUS MASTER X,DDR5,8266,2580/25110 M-key|2280/22110 M-key|2280/22110 M-key|2280 M-key|2280 M-key,4,0,3,0,0,0,0,,False,False,2,2,0,1,0
XFX MBN790IUL9,https://pcpartpicker.com/product/nhCwrH/xfx-motherboard-mbn790iul9,LGA775,ATX,8,4,,XFX,MBN790IUL9,DDR3,2000,,0,6,3,0,0,2,2,,False,False,2,0,0,0,0
MSI MAG B550M BAZOOKA,https://pcpartpicker.com/product/mJQfrH/msi-mag-b550m-bazooka-micro-atx-am4-motherboard-mag-b550m-bazooka,AM4,Micro ATX,128,4,Black / Silver,MSI,MAG B550M BAZOOKA|7C94-005R,DDR4,4400,2242/2260/2280 M-key|2242/2260/2280 M-key,4,0,1,0,0,2,0,,False,False,2,1,1,0,0
ASRock 990FX Extreme9,https://pcpartpicker.com/product/VpCwrH/asrock-motherboard-990fxextreme9,AM3+,ATX,64,4,Black / Gold,ASRock,990FX EXTREME9,DDR3,2100,,8,0,4,0,0,1,1,,False,False,2,2,0,0,0
ASRock Fatal1ty B450 GAMING K4,https://pcpartpicker.com/product/Pq97YJ/asrock-fatal1ty-b450-gaming-k4-atx-am4-motherboard-b450-gaming-k4,AM4,ATX,64,4,Black / Silver,ASRock,B450 GAMING K4|Fatal1ty B450 GAMING K4|90-MXB8A0-A0UAYZ,DDR4,3200,2242/2260/2280 M-key|2230/2242/2260/2280/22110 M-key,6,0,2,0,0,4,0,,False,False,2,1,0,0,0
Gigabyte H510M S2H,https://pcpartpicker.com/product/yqWzK8/gigabyte-h510m-s2h-micro-atx-lga1200-motherboard-h510m-s2h,LGA1200,Micro ATX,64,2,Brown / Gray,Gigabyte,H510M S2H,DDR4,3200,2260/2280 M-key,4,0,1,0,0,2,0,,False,False,2,1,0,0,0
Gigabyte Z890 AERO G,https://pcpartpicker.com/product/fRjRsY/gigabyte-z890-aero-g-atx-lga1851-motherboard-z890-aero-g,LGA1851,ATX,256,4,Silver / White,Gigabyte,Z890 AERO G,DDR5,8800,2580/25110 M-key|2580/25110 M-key|2280/22110 M-key|2280 M-key|2280 M-key,4,0,3,0,0,0,0,,False,False,2,1,0,1,0
Asus PRIME A620AM-A-CSM,https://pcpartpicker.com/product/fq9nTW/asus-prime-a620am-a-csm-micro-atx-am5-motherboard-prime-a620am-a-csm,AM5,Micro ATX,256,4,Silver / Black,Asus,PRIME A620AM-A-CSM,DDR5,7600,2280 M-key|2242/2260/2280 M-key,4,0,1,0,0,1,0,,False,False,2,1,1,0,0
ASRock X570M Pro4,https://pcpartpicker.com/product/KZLwrH/asrock-x570m-pro4-micro-atx-am4-motherboard-x570m-pro4,AM4,Micro ATX,128,4,Black / Silver,ASRock,X570M Pro4|90-MXBAS0-A0UAYZ,DDR4,4200,2242/2260/2280 M-key|2230/2242/2260/2280 M-key|2230 E-key,8,0,2,0,0,1,0,,False,False,2,1,0,0,0
Asus Rampage IV Black Edition,https://pcpartpicker.com/product/DtjG3C/asus-motherboard-rampageivblackedition,LGA2011,EATX,128,8,Black / Red,Asus,Rampage IV Black Edition|RAMPAGEIV-BLACK,DDR3,2800,,6,4,4,0,0,2,0,,False,True,3,1,0,0,0
MSI MPG Z390M GAMING EDGE AC,https://pcpartpicker.com/product/BJWfrH/msi-mpg-z390m-gaming-edge-ac-micro-atx-lga1151-motherboard-mpg-z390m-gaming-edge-ac,LGA1151,Micro ATX,128,4,Black / Silver,MSI,MPG Z390M GAMING EDGE AC|Z390MEDGEAC|Z390M GAMING EDGE AC|7B50-002R,DDR4,4500,2242/2260/2280/22110 M-key|2242/2260/2280 M-key,4,0,2,0,0,2,0,,False,False,2,2,1,0,0
Asus ROG MAXIMUS Z790 EXTREME,https://pcpartpicker.com/product/g36p99/asus-rog-maximus-z790-extreme-eatx-lga1700-motherboard-rog-maximus-z790-extreme,LGA1700,EATX,192,4,Black,Asus,ROG MAXIMUS Z790 EXTREME|90MB1CB0-M0AAY0|90MB1CB0-M0EAY0,DDR5,7200,2242/2260/2280/22110 M-key|2280 M-key|2280 M-key|2242/2260/2280/22110 M-key|2242/2260/2280/22110 M-key,6,0,2,0,1,0,0,,False,False,2,2,0,1,0
ASRock Z890 LiveMixer WiFi,https://pcpartpicker.com/product/fGsV3C/asrock-z890-livemixer-wifi-atx-lga1851-motherboard-z890-livemixer-wifi,LGA1851,ATX,256,4,Silver / Black,ASRock,Z890 LiveMixer WiFi|90-MXBPE0-A0UAYZ,DDR5,8400,2280 M-key|2280 M-key|2230/2242/2260/2280 M-key|2280 M-key|2230 E-key,4,0,3,0,0,0,0,,False,False,2,2,0,1,0
ASRock AB350 Gaming-ITX/ac,https://pcpartpicker.com/product/nG98TW/asrock-ab350-gaming-itxac-mini-itx-am4-motherboard-ab350-gaming-itxac,AM4,Mini ITX,32,2,Black / Red,ASRock,AB350 Gaming-ITX/ac|Fatal1ty AB350 Gaming-ITX/ac|90-MXB5P0-A0UAYZ,DDR4,3466,2280 M-key,4,0,1,0,0,0,0,,False,False,1,1,0,0,0
Asus TUF GAMING B560-PLUS WIFI,https://pcpartpicker.com/product/WH2WGX/asus-tuf-gaming-b560-plus-wifi-atx-lga1200-motherboard-tuf-gaming-b560-plus-wifi,LGA1200,ATX,128,4,Black,Asus,TUF GAMING B560-PLUS WIFI|90MB1740-M0EAY0,DDR4,5000,2242/2260/2280/22110 M-key (Intel Rocket Lake-based CPUs only)|2242/2260/2280/22110 M-key,6,0,2,0,0,3,0,,False,False,2,1,1,0,0
Gigabyte B650M C V3 (rev. 1.0),https://pcpartpicker.com/product/JtZXsY/gigabyte-b650m-c-v3-rev-10-micro-atx-am5-motherboard-b650m-c-v3-rev-10,AM5,Micro ATX,192,4,Black / Gray,Gigabyte,B650M C V3 (rev. 1.0),DDR5,6400,2580/25110 M-key|2280 M-key|2260/2280 M-key,4,0,4,0,0,0,0,,False,False,3,1,1,0,0
MSI B760M GAMING PLUS WIFI DDR4,https://pcpartpicker.com/product/wsDQzy/msi-b760m-gaming-plus-wifi-ddr4-micro-atx-lga1700-motherboard-b760m-gaming-plus-wifi-ddr4,LGA1700,Micro ATX,128,4,Black / Silver,MSI,B760M GAMING PLUS WIFI DDR4,DDR4,5333,2242/2260/2280 M-key|2242/2260/2280 M-key|2230 E-key,4,0,2,0,0,1,0,,False,False,2,2,1,0,0
Asus PRIME B760M-A AX6 II,https://pcpartpicker.com/product/Bb7scf/asus-prime-b760m-a-ax6-ii-micro-atx-lga1700-motherboard-prime-b760m-a-ax6-ii,LGA1700,Micro ATX,192,4,Black / Silver,Asus,PRIME B760M-A AX6 II,DDR5,7200,2242/2260/2280 M-key|2242/2260/2280 M-key|2242/2260/2280 M-key,4,0,4,0,0,0,0,,False,False,2,2,2,0,0
ASRock B760M Pro RS/D4,https://pcpartpicker.com/product/qFWzK8/asrock-b760m-pro-rsd4-micro-atx-lga1700-motherboard-b760m-pro-rsd4,LGA1700,Micro ATX,128,4,Silver / Black,ASRock,B760M Pro RS/D4,DDR4,5333,2242/2260/2280 M-key|2280 M-key|2230 E-key,4,0,2,0,0,1,0,,False,False,2,1,1,0,0
MSI MPG B650 CARBON WIFI,https://pcpartpicker.com/product/MT8bt6/msi-mpg-b650-carbon-wifi-atx-am5-motherboard-mpg-b650-carbon-wifi,AM5,ATX,192,4,Black,MSI,MPG B650 CARBON WIFI|7D74-001R|B650CARWIFI|911-7D74-001,DDR5,6600,2260/2280 M-key|2260/2280 M-key|2260/2280 M-key|2260/2280/22110 M-key,6,0,2,0,0,1,0,,False,False,2,1,1,0,0
Asus PRIME H310M-A R2.0,https://pcpartpicker.com/product/VzMTwP/asus-prime-h310m-a-r20-micro-atx-lga1151-motherboard-prime-h310m-a-r20,LGA1151,Micro ATX,32,2,Black,Asus,PRIME H310M-A R2.0,DDR4,2666,2242/2260/2280 M-key,4,0,1,0,0,2,0,,False,False,2,1,0,0,0
MSI MAG B365M MORTAR,https://pcpartpicker.com/product/w4CFf7/msi-mag-b365m-mortar-micro-atx-lga1151-motherboard-mag-b365m-mortar,LGA1151,Micro ATX,64,4,Black,MSI,MAG B365M MORTAR|7C67-001R|B365M MORTAR,DDR4,2666,2242/2260/2280/22110 M-key,6,0,1,0,0,2,0,,False,False,2,1,0,0,0
Asus TUF GAMING B650M-E,https://pcpartpicker.com/product/fWtLrH/asus-tuf-gaming-b650m-e-micro-atx-am5-motherboard-tuf-gaming-b650m-e,AM5,Micro ATX,192,4,Black,Asus,TUF GAMING B650M-E|90MB1FU0-M0EAY0,DDR5,6400,2242/2260/2280 M-key|2242/2260/2280 M-key,4,0,1,0,0,2,0,,False,False,2,1,1,0,0
Gigabyte B860M EAGLE V2,https://pcpartpicker.com/product/zFtkcf/gigabyte-b860m-eagle-v2-micro-atx-lga1851-motherboard-b860m-eagle-v2,LGA1851,Micro ATX,128,2,Silver / Black,Gigabyte,B860M EAGLE V2,DDR5,9066,2280 M-key|2280 M-key,4,0,2,0,0,0,0,,False,False,2,1,1,0,0
Asus PRIME B840M-A WIFI,https://pcpartpicker.com/product/MJVfrH/asus-prime-b840m-a-wifi-micro-atx-am5-motherboard-prime-b840m-a-wifi,AM5,Micro ATX,192,4,Silver / Black,Asus,PRIME B840M-A WIFI|90MB1J20-M0EAY0,DDR5,7600,2280 M-key|2242/2260/2280 M-key|2280 M-key,4,0,3,0,0,0,0,,False,False,2,1,1,0,0
Biostar B450NH,https://pcpartpicker.com/product/VBgFf7/biostar-b450nh-mini-itx-am4-motherboard-b450nh,AM4,Mini ITX,64,2,Black / Silver,Biostar,B450NH,DDR4,4000,2260/2280 M-key,4,0,1,0,0,0,0,,False,False,1,1,0,0,0
Gigabyte B760 DS3H AC DDR4,https://pcpartpicker.com/product/Kc6p99/gigabyte-b760-ds3h-ac-ddr4-atx-lga1700-motherboard-b760-ds3h-ac-ddr4,LGA1700,ATX,128,4,Black,Gigabyte,B760 DS3H AC DDR4,DDR4,5333,2280/22110 M-key|2280 M-key,4,0,5,0,0,0,0,,False,False,2,1,1,0,0
Asus PRIME Z270-P,https://pcpartpicker.com/product/xwH48d/asus-prime-z270-p-atx-lga1151-motherboard-prime-z270-p,LGA1151,ATX,64,4,Black / Silver,Asus,PRIME Z270-P|90MB0SY0-M0EAY0,DDR4,3866,2242/2260/2280 M-key|2242/2260/2280 M-key,4,0,2,0,0,4,0,,False,False,2,2,0,0,0
Gigabyte B660 GAMING X DDR4,https://pcpartpicker.com/product/LNTp99/gigabyte-b660-gaming-x-ddr4-atx-lga1700-motherboard-b660-gaming-x-ddr4,LGA1700,ATX,128,4,Black,Gigabyte,B660 GAMING X DDR4,DDR4,4400,2260/2280/22110 M-key|2260/2280/22110 M-key|2260/2280/22110 M-key,4,0,3,0,0,0,0,,False,False,2,1,1,0,0
Gigabyte Z890 AI TOP,https://pcpartpicker.com/product/LqKscf/gigabyte-z890-ai-top-eatx-lga1851-motherboard-z890-ai-top,LGA1851,EATX,256,4,Gray / Black,Gigabyte,Z890 AI TOP,DDR5,9500,2580/25110 M-key|2580/25110 M-key|2280/22110 M-key|2280/22110 M-key,8,0,3,0,0,0,0,,False,False,2,2,0,2,0
ASRock B860 Pro-A,https://pcpartpicker.com/product/TnHp99/asrock-b860-pro-a-atx-lga1851-motherboard-b860-pro-a,LGA1851,ATX,256,4,Black,ASRock,B860 Pro-A|90-MXBRN-A0UAYZ|90-MXBRN0-A0UAYZ,DDR5,8400,2280 M-key|2230/2242/2260/2280 M-key|2280 M-key|2230 E-key,4,0,2,0,0,0,0,,False,False,2,1,1,0,0
ASRock Z890 Taichi AQUA,https://pcpartpicker.com/product/2YyH99/asrock-z890-taichi-aqua-eatx-lga1851-motherboard-z890-taichi-aqua,LGA1851,EATX,256,4,White,ASRock,Z890 Taichi AQUA|90-MXBPL0-A0UAYZ,DDR5,9200,2280 M-key|2280 M-key|2280 M-key|2280 M-key|2280 M-key|2242/2260/2280 M-key,4,0,3,0,0,0,0,,False,False,2,2,0,2,0
ASRock Z890 Pro RS WiFi White,https://pcpartpicker.com/product/z9hv6h/asrock-z890-pro-rs-wifi-white-atx-lga1851-motherboard-z890-pro-rs-wifi-white,LGA1851,ATX,256,4,White / Silver,ASRock,Z890 Pro RS WiFi White|90-MXBQC0-A0UAYZ,DDR5,8400,2280 M-key|2280 M-key|2280 M-key|2230/2242/2260/2280 M-key|2230 E-key,4,0,1,0,2,1,0,,False,False,2,1,0,1,0
Supermicro MBD-X11SSV-Q-O,https://pcpartpicker.com/product/kTnG3C/supermicro-mbd-x11ssv-q-o-mini-itx-lga1151-motherboard-mbd-x11ssv-q-o,LGA1151,Mini ITX,32,2,Green,Supermicro,MBD-X11SSV-Q-O|X11SSV-Q-O,DDR4,2400,2242/2280 M-key,5,0,1,0,0,0,0,1.0,False,False,2,1,0,0,0
Asus B850M MAX GAMING WIFI,https://pcpartpicker.com/product/Fx2j4D/asus-b850m-max-gaming-wifi-micro-atx-am5-motherboard-b850m-max-gaming-wifi,AM5,Micro ATX,256,4,Black / Silver,Asus,B850M MAX GAMING WIFI,DDR5,8000,2280 M-key|2280 M-key|2280 M-key,4,0,4,0,0,0,0,,False,False,2,2,1,0,0
ASRock B550M/ac,https://pcpartpicker.com/product/BXDkcf/asrock-b550mac-micro-atx-am4-motherboard-b550mac,AM4,Micro ATX,128,4,Black / White,ASRock,B550M/ac,DDR4,4533,2280 M-key,4,0,2,0,0,1,0,,False,False,2,2,0,0,0
Asus ROG MAXIMUS Z790 APEX ENCORE,https://pcpartpicker.com/product/RJRwrH/asus-rog-maximus-z790-apex-encore-atx-lga1700-motherboard-rog-maximus-z790-apex-encore,LGA1700,ATX,96,2,Black,Asus,ROG MAXIMUS Z790 APEX ENCORE|90MB1FX0-M0AAY0|90MB1FX0-M0EAY0,DDR5,8400,2242/2260/2280 M-key|2242/2260/2280 M-key|2242/2260/2280 M-key|2242/2260/2280/22110 M-key|2242/2260/2280/22110 M-key,4,0,2,0,2,0,0,,False,False,2,2,0,1,0
Gigabyte B450 Gaming X,https://pcpartpicker.com/product/XP22FT/gigabyte-b450-gaming-x-atx-am4-motherboard-b450-gaming-x,AM4,ATX,64,4,Black / Red,Gigabyte,B450 Gaming X|GA-B450-GAMINGX,DDR4,2933,2242/2260/2280/22110 M-key,6,0,2,0,0,2,0,,False,False,1,1,0,0,0
MAXSUN eSport B650ITX WIFI ICE,https://pcpartpicker.com/product/T8Hp99/maxsun-esport-b650itx-wifi-ice-mini-itx-am5-motherboard-esport-b650itx-wifi-ice,AM5,Mini ITX,96,2,White / Black,MAXSUN,eSport B650ITX WIFI ICE|MS-eSport B650ITX WIFI ICE,DDR5,8000,2242/2280 M-key|2242/2280 M-key|2230 E-key,2,0,1,0,0,0,0,,False,False,1,1,1,0,0
Asus PRIME B850M-A-CSM,https://pcpartpicker.com/product/wprp99/asus-prime-b850m-a-csm-micro-atx-am5-motherboard-prime-b850m-a-csm,AM5,Micro ATX,256,4,Black / Silver,Asus,PRIME B850M-A-CSM,DDR5,8000,2280 M-key|2280 M-key|2242/2260/2280 M-key,4,0,2,0,0,0,0,,False,False,2,1,1,0,0
MSI MEG X570 ACE,https://pcpartpicker.com/product/pGXYcf/msi-meg-x570-ace-atx-am4-motherboard-meg-x570-ace,AM4,ATX,128,4,Black / Silver,MSI,MEG X570 ACE|7C35-002R|X570ACE,DDR4,4600,2242/2260/2280/22110 M-key|2242/2260/2280 M-key|2242/2260/2280 M-key,4,0,3,0,0,2,0,,False,False,2,2,1,0,0
ASRock B660M-ITX/ac,https://pcpartpicker.com/product/fxC48d/asrock-b660m-itxac-mini-itx-lga1700-motherboard-b660m-itxac,LGA1700,Mini ITX,64,2,Silver / Black,ASRock,B660M-ITX/ac|90-MXBHG0-A0UAYZ,DDR4,4800,2280 M-key|2230 E-key,4,0,1,0,0,0,0,,False,False,1,1,1,0,0
ASRock X399 Taichi,https://pcpartpicker.com/product/kjmxFT/asrock-x399-taichi-atx-tr4-motherboard-x399-taichi,sTR4,ATX,128,8,Black / Silver,ASRock,X399 Taichi|90-MXB5R0-A0UAYZ,DDR4,3600,2242/2260/2280 M-key|2242/2260/2280 M-key|2230/2242/2260/2280 M-key|2230 E-key,8,0,4,0,0,1,0,,False,True,2,2,0,0,0
Biostar B450MHP,https://pcpartpicker.com/product/x9jBD3/biostar-b450mhp-micro-atx-am4-motherboard-b450mhp,AM4,Micro ATX,64,2,Black / Silver,Biostar,B450MHP,DDR4,3200,,4,0,1,0,0,2,0,,False,False,2,1,0,0,0
Gigabyte B760M GAMING DDR4,https://pcpartpicker.com/product/zBfnTW/gigabyte-b760m-gaming-ddr4-micro-atx-lga1700-motherboard-b760m-gaming-ddr4,LGA1700,Micro ATX,64,2,Black / Red,Gigabyte,B760M GAMING DDR4,DDR4,5333,2280 M-key|2280 M-key,4,0,1,0,0,1,0,,False,False,2,1,0,0,0
Asus ROG STRIX Z490-G GAMING (WI-FI),https://pcpartpicker.com/product/LtqBD3/asus-rog-strix-z490-g-gaming-wi-fi-micro-atx-lga1200-motherboard-rog-strix-z490-g-gaming-wi-fi,LGA1200,Micro ATX,128,4,Black,Asus,ROG STRIX Z490-G GAMING (WI-FI)|90MB1300-M0EAY0,DDR4,4600,2242/2260/2280/22110 M-key|2242/2260/2280 M-key,6,0,2,0,0,1,0,,False,False,2,1,1,0,0
Asus H110M-R,https://pcpartpicker.com/product/xMqbt6/asus-h110m-r-micro-atx-lga1151-motherboard-h110m-r,LGA1151,Micro ATX,32,2,Black,Asus,H110M-R,DDR4,2133,,4,0,1,0,0,2,0,,False,False,1,1,0,0,0
Asus TUF X470-PLUS GAMING,https://pcpartpicker.com/product/kWzkcf/asus-tuf-x470-plus-gaming-atx-am4-motherboard-tuf-x470-plus-gaming,AM4,ATX,64,4,Black,Asus,X470-PLUS GAMING|TUF X470-PLUS GAMING|90MB0XL0-M0EAY0,DDR4,3200,2242/2260/2280/22110 M-key|2242/2260/2280 M-key,6,0,2,0,0,3,0,,False,False,0,2,0,0,0
Asus PRIME B560M-A AC,https://pcpartpicker.com/product/JrBG3C/asus-prime-b560m-a-ac-micro-atx-lga1200-motherboard-prime-b560m-a-ac,LGA1200,Micro ATX,128,4,Black / Silver,Asus,PRIME B560M-A AC|90MB1800-MVAAY0,DDR4,5000,2242/2260/2280 M-key (Intel Rocket Lake-based CPUs only)|2242/2260/2280 M-key,6,0,2,0,0,1,0,,False,False,1,2,0,0,1
ASRock B860M Pro-A WiFi,https://pcpartpicker.com/product/NcYfrH/asrock-b860m-pro-a-wifi-micro-atx-lga1851-motherboard-b860m-pro-a-wifi,LGA1851,Micro ATX,256,4,Black,ASRock,B860M Pro-A WiFi|90-MXBRS0-A0UAYZ,DDR5,8400,2280 M-key|2230/2242/2260/2280 M-key|2280 M-key|2230 E-key,4,0,1,0,1,0,0,,False,False,2,1,1,0,0
Gigabyte B850M AORUS ELITE WIFI7 ICE-P,https://pcpartpicker.com/product/KTjv6h/gigabyte-b850m-aorus-elite-wifi7-ice-p-micro-atx-am5-motherboard-b850m-aorus-elite-wifi7-ice-p,AM5,Micro ATX,256,4,White / Orange,Gigabyte,B850M AORUS ELITE WIFI7 ICE-P|B850M A ELITE WF7 ICE-P,DDR5,8200,2580/25110 M-key|2280/22110 M-key,4,0,2,0,0,0,0,,False,False,2,1,0,1,0
ASRock B760M Pro RS/D4 WiFi,https://pcpartpicker.com/product/KrJgXL/asrock-b760m-pro-rsd4-wifi-micro-atx-lga1700-motherboard-b760m-pro-rsd4-wifi,LGA1700,Micro ATX,128,4,Silver / Black,ASRock,B760M Pro RS/D4 WiFi|90-MXBKZ0-A0UAYZ,DDR4,5333,2242/2260/2280 M-key|2280 M-key|2230 E-key,4,0,2,0,0,1,0,,False,False,2,1,1,0,0
Gigabyte B760M AORUS ELITE AX,https://pcpartpicker.com/product/wBfnTW/gigabyte-b760m-aorus-elite-ax-micro-atx-lga1700-motherboard-b760m-aorus-elite-ax,LGA1700,Micro ATX,192,4,Black / Silver,Gigabyte,B760M AORUS ELITE AX,DDR5,7600,2280 M-key|2280/22110 M-key,4,0,2,0,0,0,0,,False,False,2,1,1,0,0
Gigabyte Z790 UD AX,https://pcpartpicker.com/product/xXxRsY/gigabyte-z790-ud-ax-atx-lga1700-motherboard-z790-ud-ax,LGA1700,ATX,256,4,Black,Gigabyte,Z790 UD AX,DDR5,7600,2280/22110 M-key|2280 M-key|2280 M-key,6,0,3,0,0,2,0,,False,False,2,1,1,0,0
