name,part_url,price,style,switches,backlit,tenkeyless,connection_type,color
Keychron C1 Pro V2,https://pcpartpicker.com/product/YsjRsY/keychron-c1-pro-v2-rgb-wired-standard-keyboard-c1p-l3,,Standard,Keychron K Pro Brown,RGB,true,Wired,Black / Gray
Keychron C1 Pro V2,https://pcpartpicker.com/product/ZpFmP6/keychron-c1-pro-v2-wired-standard-keyboard-c1p-k3,,Standard,Keychron K Pro Brown,White,true,Wired,Black / Gray
Keychron C1 Pro V2,https://pcpartpicker.com/product/BCgrxr/keychron-c1-pro-v2-rgb-wired-standard-keyboard-c1p-l1,,Standard,Keychron K Pro Red,RGB,true,Wired,Black / Gray
Keychron C2 Pro V1,https://pcpartpicker.com/product/nzCZxr/keychron-c2-pro-v1-rgb-wired-standard-keyboard-c2p-b1,,Standard,Keychron K Pro Red,RGB,false,Wired,Black / Gray
Keychron C2 Pro V1,https://pcpartpicker.com/product/fw88TW/keychron-c2-pro-v1-wired-standard-keyboard-c2p-a1,,Standard,Keychron K Pro Red,White,false,Wired,Black / Gray
Keychron C2 Pro V2 Hotswap,https://pcpartpicker.com/product/sTtLrH/keychron-c2-pro-v2-hotswap-rgb-wired-standard-keyboard-c2p-m3,,Standard,Keychron K Pro Brown,RGB,false,Wired,Black / Gray
Keychron C2 Pro V2,https://pcpartpicker.com/product/cw88TW/keychron-c2-pro-v2-rgb-wired-standard-keyboard-c2p-l3,,Standard,Keychron K Pro Brown,RGB,false,Wired,Black / Gray
Keychron C2 Pro V2,https://pcpartpicker.com/product/wWyH99/keychron-c2-pro-v2-rgb-wired-standard-keyboard-c2p-l1,,Standard,Keychron K Pro Red,RGB,false,Wired,Black / Gray
Ducky ONE 3,https://pcpartpicker.com/product/QnwmP6/ducky-one-3-rgb-wired-gaming-keyboard-dkon2108st-ruspdclawsc1,,Gaming,Cherry MX Red RGB,RGB,false,Wired,Black
Ducky ONE 3,https://pcpartpicker.com/product/R9FmP6/ducky-one-3-rgb-wired-gaming-keyboard-dkon2108st-wuspdclawsc1,,Gaming,Cherry MX Clear RGB,RGB,false,Wired,Black
Ducky ONE 3,https://pcpartpicker.com/product/bzWJ7P/ducky-one-3-rgb-wired-gaming-keyboard-dkon2108st-cuspdmiwhhc2,,Gaming,Cherry MX Blue RGB,RGB,false,Wired,Gray / White
Ducky ONE 3,https://pcpartpicker.com/product/6gpQzy/ducky-one-3-rgb-wired-gaming-keyboard-dkon2108st-suspdmiwhhc2,,Gaming,Cherry MX Silent Red RGB,RGB,false,Wired,Gray / White
Ducky ONE 3,https://pcpartpicker.com/product/Bt4Zxr/ducky-one-3-rgb-wired-gaming-keyboard-dkon2108st-buspdcovvvc2,,Gaming,Cherry MX Brown RGB,RGB,false,Wired,Blue / Black
Ducky ONE 3,https://pcpartpicker.com/product/TxtLrH/ducky-one-3-rgb-wired-gaming-keyboard-dkon2108st-cuspdcovvvc2,,Gaming,Cherry MX Blue RGB,RGB,false,Wired,Blue / Black
Ducky ONE 3,https://pcpartpicker.com/product/YYwmP6/ducky-one-3-rgb-wired-gaming-keyboard-dkon2108st-suspdcovvvc2,,Gaming,Cherry MX Silent Red RGB,RGB,false,Wired,Blue / Black
Logitech G915 Lightspeed,https://pcpartpicker.com/product/d7ZXsY/logitech-g915-lightspeed-rgb-wirelessbluetooth-gaming-keyboard-920-009104,,Gaming,Logitech GL Clicky,RGB,false,"Wireless, Bluetooth Wireless",Black
Logitech G915 Lightspeed,https://pcpartpicker.com/product/hXFmP6/logitech-g915-lightspeed-rgb-wirelessbluetooth-gaming-keyboard-920-008956,,Gaming,Logitech GL Linear,RGB,false,"Wireless, Bluetooth Wireless",Black
Logitech G915 Lightspeed,https://pcpartpicker.com/product/pvmNnQ/logitech-g915-lightspeed-rgb-wirelessbluetooth-gaming-keyboard-920-008905,,Gaming,Logitech GL Tactile,RGB,false,"Wireless, Bluetooth Wireless",Black
Logitech G915 Lightspeed,https://pcpartpicker.com/product/gfkH99/logitech-g915-lightspeed-rgb-wirelessbluetooth-gaming-keyboard-920-009105,,Gaming,Logitech GL Clicky,RGB,false,"Wireless, Bluetooth Wireless",Black
Keychron K6,https://pcpartpicker.com/product/h8yH99/keychron-k6-wiredbluetooth-standard-keyboard-31440990011481,,Standard,Gateron G Pro Red,White,true,"Wired, Bluetooth Wireless",Black / Gray
Keychron K6,https://pcpartpicker.com/product/HKxxFT/keychron-k6-wiredbluetooth-standard-keyboard-31441047126105,,Standard,Gateron G Pro Blue,White,true,"Wired, Bluetooth Wireless",Black / Gray
Keychron K6,https://pcpartpicker.com/product/ppWJ7P/keychron-k6-wiredbluetooth-standard-keyboard-31440990044249,,Standard,Gateron G Pro Brown,White,true,"Wired, Bluetooth Wireless",Black / Gray
Keychron K6,https://pcpartpicker.com/product/tbGhP6/keychron-k6-wiredbluetooth-standard-keyboard-31440990306393,,Standard,LK Optical Red,White,true,"Wired, Bluetooth Wireless",Black / Gray
Keychron K6,https://pcpartpicker.com/product/gHbRsY/keychron-k6-wiredbluetooth-standard-keyboard-31440990339161,,Standard,LK Optical Blue,White,true,"Wired, Bluetooth Wireless",Black / Gray
Keychron K6,https://pcpartpicker.com/product/qgKscf/keychron-k6-wiredbluetooth-standard-keyboard-31440990404697,,Standard,LK Optical Brown,White,true,"Wired, Bluetooth Wireless",Black / Gray
Keychron K6,https://pcpartpicker.com/product/KRMMnQ/keychron-k6-wiredbluetooth-standard-keyboard-31441079730265,,Standard,Gateron G Pro Red Hot-swappable,White,true,"Wired, Bluetooth Wireless",Black / Gray
Keychron K6,https://pcpartpicker.com/product/QY88TW/keychron-k6-wiredbluetooth-standard-keyboard-31441087037529,,Standard,Gateron G Pro Blue Hot-swappable,White,true,"Wired, Bluetooth Wireless",Black / Gray
Keychron K6,https://pcpartpicker.com/product/FrP8TW/keychron-k6-wiredbluetooth-standard-keyboard-31441088315481,,Standard,Gateron G Pro Brown Hot-swappable,White,true,"Wired, Bluetooth Wireless",Black / Gray
Keychron K6,https://pcpartpicker.com/product/9QMMnQ/keychron-k6-rgb-wiredbluetooth-standard-keyboard-31440990142553,,Standard,Gateron G Pro Brown,RGB,true,"Wired, Bluetooth Wireless",Black / Gray
Keychron K6,https://pcpartpicker.com/product/7qV2FT/keychron-k6-rgb-wiredbluetooth-standard-keyboard-31440990437465,,Standard,LK Optical Red,RGB,true,"Wired, Bluetooth Wireless",Black / Gray
Keychron K6,https://pcpartpicker.com/product/VTV2FT/keychron-k6-rgb-wiredbluetooth-standard-keyboard-31440990470233,,Standard,LK Optical Blue,RGB,true,"Wired, Bluetooth Wireless",Black / Gray
Keychron K6,https://pcpartpicker.com/product/mHbRsY/keychron-k6-rgb-wiredbluetooth-standard-keyboard-31441228234841,,Standard,LK Optical Brown,RGB,true,"Wired, Bluetooth Wireless",Black / Gray
Keychron K6,https://pcpartpicker.com/product/8wHqqs/keychron-k6-rgb-wiredbluetooth-standard-keyboard-31441088839769,,Standard,Gateron G Pro Red Hot-swappable,RGB,true,"Wired, Bluetooth Wireless",Black / Gray
Keychron K6,https://pcpartpicker.com/product/xQMMnQ/keychron-k6-rgb-wiredbluetooth-standard-keyboard-31441090609241,,Standard,Gateron G Pro Blue Hot-swappable,RGB,true,"Wired, Bluetooth Wireless",Black / Gray
Keychron K6 Aluminum Frame,https://pcpartpicker.com/product/rfRwrH/keychron-k6-aluminum-frame-rgb-wiredbluetooth-standard-keyboard-31440990208089,,Standard,Gateron G Pro Red,RGB,true,"Wired, Bluetooth Wireless",Black / Gray
Keychron K6 Aluminum Frame,https://pcpartpicker.com/product/2N9wrH/keychron-k6-aluminum-frame-rgb-wiredbluetooth-standard-keyboard-31440990240857,,Standard,Gateron G Pro Blue,RGB,true,"Wired, Bluetooth Wireless",Black / Gray
Keychron K6 Aluminum Frame,https://pcpartpicker.com/product/W8yH99/keychron-k6-aluminum-frame-rgb-wiredbluetooth-standard-keyboard-31441235050585,,Standard,LK Optical Red,RGB,true,"Wired, Bluetooth Wireless",Black / Gray
Keychron K6 Aluminum Frame,https://pcpartpicker.com/product/6FpQzy/keychron-k6-aluminum-frame-rgb-wiredbluetooth-standard-keyboard-31441238556761,,Standard,LK Optical Blue,RGB,true,"Wired, Bluetooth Wireless",Black / Gray
Keychron K6 Aluminum Frame,https://pcpartpicker.com/product/j7n9TW/keychron-k6-aluminum-frame-rgb-wiredbluetooth-standard-keyboard-31441240948825,,Standard,LK Optical Brown,RGB,true,"Wired, Bluetooth Wireless",Black / Gray
Keychron K6 Aluminum Frame,https://pcpartpicker.com/product/BdtLrH/keychron-k6-aluminum-frame-rgb-wiredbluetooth-standard-keyboard-31441092804697,,Standard,Gateron G Pro Blue Hot-swappable,RGB,true,"Wired, Bluetooth Wireless",Black / Gray
Keychron K6 Aluminum Frame,https://pcpartpicker.com/product/T9XV3C/keychron-k6-aluminum-frame-rgb-wiredbluetooth-standard-keyboard-31441093361753,,Standard,Gateron G Pro Brown Hot-swappable,RGB,true,"Wired, Bluetooth Wireless",Black / Gray
Corsair K70 CORE SE RGB w/Palmrest,https://pcpartpicker.com/product/2KxxFT/corsair-k70-core-se-rgb-wpalmrest-wired-gaming-keyboard-ch-9109d1e-kr2,,Gaming,Corsair MLX Red Linear,RGB,false,Wired,White / Gray
Corsair K70 CORE,https://pcpartpicker.com/product/4FpQzy/corsair-k70-core-rgb-wired-gaming-keyboard-ch-910971e-nd,,Gaming,Corsair MLX Red Linear,RGB,false,Wired,Black
Corsair K70 CORE,https://pcpartpicker.com/product/Y6P8TW/corsair-k70-core-rgb-wired-gaming-keyboard-ch-910971e-kr2,,Gaming,Corsair MLX Red Linear,RGB,false,Wired,Black
Corsair K70 CORE,https://pcpartpicker.com/product/Z4wmP6/corsair-k70-core-rgb-wired-gaming-keyboard-ch-910971e-jp,,Gaming,Corsair MLX Red Linear,RGB,false,Wired,Black
Corsair K70 CORE,https://pcpartpicker.com/product/z8yH99/corsair-k70-core-rgb-wired-gaming-keyboard-ch-910971e-de,,Gaming,Corsair MLX Red Linear,RGB,false,Wired,Black
Corsair K70 CORE,https://pcpartpicker.com/product/jY88TW/corsair-k70-core-rgb-wired-gaming-keyboard-ch-910971e-ch,,Gaming,Corsair MLX Red Linear,RGB,false,Wired,Black
SteelSeries Apex Pro TKL (2023),https://pcpartpicker.com/product/34jRsY/steelseries-apex-pro-tkl-2023-rgb-wired-gaming-keyboard-64861,,Gaming,SteelSeries OmniPoint 2.0,RGB,true,Wired,Black
SteelSeries Apex Pro TKL (2023),https://pcpartpicker.com/product/Q6LdnQ/steelseries-apex-pro-tkl-2023-rgb-wired-gaming-keyboard-64858,,Gaming,SteelSeries OmniPoint 2.0,RGB,true,Wired,Black
Keychron Q1 Pro,https://pcpartpicker.com/product/dC9wrH/keychron-q1-pro-rgb-bluetoothwirelesswired-standard-keyboard-q1p-n1,,Standard,Keychron K Pro Red,RGB,true,"Wired, Wireless, Bluetooth Wireless",Silver / Gray
Keychron Q1 Pro,https://pcpartpicker.com/product/vKdG3C/keychron-q1-pro-rgb-bluetoothwirelesswired-standard-keyboard-q1p-n3,,Standard,Keychron K Pro Brown,RGB,true,"Wired, Wireless, Bluetooth Wireless",Silver / Gray
Keychron Q1 Pro,https://pcpartpicker.com/product/XLHqqs/keychron-q1-pro-rgb-bluetoothwirelesswired-standard-keyboard-q1p-p3,,Standard,Keychron K Pro Brown,RGB,true,"Wired, Wireless, Bluetooth Wireless",White
Keychron Q1 Pro,https://pcpartpicker.com/product/hMrqqs/keychron-q1-pro-rgb-bluetoothwirelesswired-standard-keyboard-q1p-m4,,Standard,Keychron K Pro Banana,RGB,true,"Wired, Wireless, Bluetooth Wireless",Black
Keychron Q1 Pro,https://pcpartpicker.com/product/HxP8TW/keychron-q1-pro-rgb-bluetoothwirelesswired-standard-keyboard-q1p-n4,,Standard,Keychron K Pro Banana,RGB,true,"Wired, Wireless, Bluetooth Wireless",Silver / Gray
Keychron Q1 Pro Special Edition,https://pcpartpicker.com/product/FdzXsY/keychron-q1-pro-special-edition-rgb-wiredwirelessbluetooth-standard-keyboard-q1p-m0,,Standard,Keychron K Pro Banana,RGB,true,"Wired, Wireless, Bluetooth Wireless",Black
Keychron Q1 Pro Special Edition,https://pcpartpicker.com/product/Q79wrH/keychron-q1-pro-special-edition-rgb-bluetoothwirelesswired-standard-keyboard-q1p-p3w,,Standard,Keychron K Pro Brown,RGB,true,"Wired, Wireless, Bluetooth Wireless",White
Keychron Q1 Pro Special Edition,https://pcpartpicker.com/product/K8CZxr/keychron-q1-pro-special-edition-rgb-bluetoothwirelesswired-standard-keyboard-q1p-m3b,,Standard,Keychron K Pro Brown,RGB,true,"Wired, Wireless, Bluetooth Wireless",Black
Keychron Q1 Pro Special Edition,https://pcpartpicker.com/product/qsxxFT/keychron-q1-pro-special-edition-rgb-bluetoothwirelesswired-standard-keyboard-q1p-p1w,,Standard,Keychron K Pro Red,RGB,true,"Wired, Wireless, Bluetooth Wireless",White
Keychron Q1 Pro Special Edition,https://pcpartpicker.com/product/gsxxFT/keychron-q1-pro-special-edition-rgb-bluetoothwirelesswired-standard-keyboard-q1p-m1b,,Standard,Keychron K Pro Red,RGB,true,"Wired, Wireless, Bluetooth Wireless",Black
Keychron Lemokey L3,https://pcpartpicker.com/product/cdzXsY/keychron-lemokey-l3-wireless-standard-keyboard-lemokeyl3m1,,Standard,Gateron Jupiter Red,,true,Wireless,Black / Red
Keychron Lemokey L3,https://pcpartpicker.com/product/sy3NnQ/keychron-lemokey-l3-wireless-standard-keyboard-lemokeyl3m3,,Standard,Gateron Jupiter Brown,,true,Wireless,Black / Red
Keychron Lemokey L3,https://pcpartpicker.com/product/ywKscf/keychron-lemokey-l3-wireless-standard-keyboard-lemokeyl3m4,,Standard,Gateron Jupiter Banana,,true,Wireless,Black / Red
Keychron Lemokey L3,https://pcpartpicker.com/product/d3vD4D/keychron-lemokey-l3-wireless-standard-keyboard-l3-o1,,Standard,Gateron Jupiter Red,,true,Wireless,Blue / Yellow
Keychron Lemokey L3,https://pcpartpicker.com/product/P24Zxr/keychron-lemokey-l3-wireless-standard-keyboard-lemokeyl3o3,,Standard,Gateron Jupiter Brown,,true,Wireless,Blue / Yellow
Keychron Lemokey L3,https://pcpartpicker.com/product/JsxxFT/keychron-lemokey-l3-wireless-standard-keyboard-l3-o4,,Standard,Gateron Jupiter Banana,,true,Wireless,Blue / Yellow
Keychron Lemokey L3,https://pcpartpicker.com/product/vHsV3C/keychron-lemokey-l3-wireless-standard-keyboard-lemokeyl3x1,,Standard,Gateron Jupiter Red,,true,Wireless,Gray / Teal
Keychron Lemokey L3,https://pcpartpicker.com/product/Xg4Zxr/keychron-lemokey-l3-wireless-standard-keyboard-lemokeyl3x3,,Standard,Gateron Jupiter Brown,,true,Wireless,Gray / Teal
Keychron K3 Max,https://pcpartpicker.com/product/4RyH99/keychron-k3-max-bluetoothwired-standard-keyboard-k3m-a1,,Standard,Gateron Low-Profile Red,White,true,"Wired, Bluetooth Wireless",Gray
Keychron K3 Max,https://pcpartpicker.com/product/fYqrxr/keychron-k3-max-wiredbluetooth-standard-keyboard-k3m-a2,,Standard,Gateron Low-Profile Blue,White,true,"Wired, Bluetooth Wireless",Gray
Keychron K3 Max,https://pcpartpicker.com/product/n3vD4D/keychron-k3-max-bluetoothwired-standard-keyboard-k3m-a3,,Standard,Gateron Low-Profile Brown,White,true,"Wired, Bluetooth Wireless",Gray
Keychron K3 Max,https://pcpartpicker.com/product/NXWJ7P/keychron-k3-max-rgb-wiredbluetooth-standard-keyboard-k3m-b1,,Standard,Gateron Low-Profile Red,RGB,true,"Wired, Bluetooth Wireless",Gray
Keychron K3 Max,https://pcpartpicker.com/product/Lvhv6h/keychron-k3-max-rgb-bluetoothwired-standard-keyboard-k3m-b2,,Standard,Gateron Low-Profile Blue,RGB,true,"Wired, Bluetooth Wireless",Gray
Keychron K3 Max,https://pcpartpicker.com/product/GsxxFT/keychron-k3-max-rgb-wiredbluetooth-standard-keyboard-k3m-b3,,Standard,Gateron Low-Profile Brown,RGB,true,"Wired, Bluetooth Wireless",Gray
Keychron K3 Max,https://pcpartpicker.com/product/wGNYcf/keychron-k3-max-rgb-wiredbluetooth-standard-keyboard-k3m-h2,,Standard,Gateron Low-Profile Blue,RGB,true,"Wired, Bluetooth Wireless",Gray
Keychron K1 Pro,https://pcpartpicker.com/product/xhZXsY/keychron-k1-pro-wiredbluetooth-standard-keyboard-k1p-a1,,Standard,Gateron Low-Profile Red,White,true,"Wired, Bluetooth Wireless",Black / Red
Keychron K1 Pro,https://pcpartpicker.com/product/kkmNnQ/keychron-k1-pro-bluetoothwired-standard-keyboard-k1p-a3,,Standard,Gateron Low-Profile Brown,White,true,"Wired, Bluetooth Wireless",Black / Red
Keychron K1 Pro,https://pcpartpicker.com/product/r9vD4D/keychron-k1-pro-rgb-bluetoothwired-standard-keyboard-k1p-b1,,Standard,Gateron Low-Profile Red,RGB,true,"Wired, Bluetooth Wireless",Black / Red
Keychron K1 Pro,https://pcpartpicker.com/product/2qQKHx/keychron-k1-pro-rgb-wiredbluetooth-standard-keyboard-k1p-b3,,Standard,Gateron Low-Profile Brown,RGB,true,"Wired, Bluetooth Wireless",Black / Red
Keychron K1 Pro,https://pcpartpicker.com/product/b426Mp/keychron-k1-pro-rgb-bluetoothwired-standard-keyboard-k1p-h1,,Standard,Gateron Low-Profile Red (Hot-Swappable),RGB,true,"Wired, Bluetooth Wireless",Black / Red
Keychron K3 Pro,https://pcpartpicker.com/product/zmJp99/keychron-k3-pro-bluetoothwired-standard-keyboard-k3p-a1,,Standard,Gateron Low-Profile Red,White,true,"Wired, Bluetooth Wireless",Black
Keychron K3 Pro,https://pcpartpicker.com/product/BQxxFT/keychron-k3-pro-bluetoothwired-standard-keyboard-k3p-a2,,Standard,Gateron Low-Profile Blue,White,true,"Wired, Bluetooth Wireless",Black
Keychron K3 Pro,https://pcpartpicker.com/product/ZnKscf/keychron-k3-pro-rgb-bluetoothwired-standard-keyboard-k3p-b1,,Standard,Gateron Low-Profile Red,RGB,true,"Wired, Bluetooth Wireless",Black
Keychron K3 Pro,https://pcpartpicker.com/product/YpMMnQ/keychron-k3-pro-rgb-wiredbluetooth-standard-keyboard-k3p-b2,,Standard,Gateron Low-Profile Blue,RGB,true,"Wired, Bluetooth Wireless",Black
Keychron K3 Pro,https://pcpartpicker.com/product/4XWJ7P/keychron-k3-pro-rgb-bluetoothwired-standard-keyboard-k3p-b3,,Standard,Gateron Low-Profile Brown,RGB,true,"Wired, Bluetooth Wireless",Black
Keychron K3 Pro,https://pcpartpicker.com/product/fKdG3C/keychron-k3-pro-rgb-wiredbluetooth-standard-keyboard-k3p-h1,,Standard,Gateron Low-Profile Red (Hot-Swappable),RGB,true,"Wired, Bluetooth Wireless",Black
Keychron K3 Pro,https://pcpartpicker.com/product/nkmNnQ/keychron-k3-pro-rgb-bluetoothwired-standard-keyboard-k3p-h2,,Standard,Gateron Low-Profile Blue (Hot-Swappable),RGB,true,"Wired, Bluetooth Wireless",Black
Keychron K3 Pro,https://pcpartpicker.com/product/LWwmP6/keychron-k3-pro-bluetoothwired-standard-keyboard-k3p-o1,,Standard,Gateron Low-Profile Red,White,true,"Wired, Bluetooth Wireless",White
Keychron K3 Pro,https://pcpartpicker.com/product/Gvhv6h/keychron-k3-pro-wiredbluetooth-standard-keyboard-k3p-o3,,Standard,Gateron Low-Profile Brown,White,true,"Wired, Bluetooth Wireless",White
Keychron K3 Pro,https://pcpartpicker.com/product/MPGhP6/keychron-k3-pro-rgb-bluetoothwired-standard-keyboard-k3p-p1,,Standard,Gateron Low-Profile Red,RGB,true,"Wired, Bluetooth Wireless",White
Keychron K3 Pro,https://pcpartpicker.com/product/wMrqqs/keychron-k3-pro-rgb-wiredbluetooth-standard-keyboard-k3p-p3,,Standard,Gateron Low-Profile Brown,RGB,true,"Wired, Bluetooth Wireless",White
Keychron K3 Pro,https://pcpartpicker.com/product/CBWJ7P/keychron-k3-pro-rgb-wiredbluetooth-standard-keyboard-k3p-q3,,Standard,Gateron Low-Profile Brown (Hot-Swappable),RGB,true,"Wired, Bluetooth Wireless",White
Keychron K3 Pro,https://pcpartpicker.com/product/cQxxFT/keychron-k3-pro-bluetoothwired-standard-keyboard-k3p-a1q,,Standard,Gateron Low-Profile Red,White,true,"Wired, Bluetooth Wireless",Purple / Pink
Keychron K3 Pro,https://pcpartpicker.com/product/s6xxFT/keychron-k3-pro-wiredbluetooth-standard-keyboard-k3p-a2q,,Standard,Gateron Low-Profile Blue,White,true,"Wired, Bluetooth Wireless",Purple / Pink
Keychron K3 Pro,https://pcpartpicker.com/product/yDTZxr/keychron-k3-pro-bluetoothwired-standard-keyboard-k3p-a3q,,Standard,Gateron Low-Profile Brown,White,true,"Wired, Bluetooth Wireless",Purple / Pink
Keychron K5 Pro,https://pcpartpicker.com/product/XsBzK8/keychron-k5-pro-bluetoothwired-gaming-keyboard-k5p-a1,,Gaming,Gateron Low-Profile Red,White,false,"Wired, Bluetooth Wireless",Black / Red
Keychron K5 Pro,https://pcpartpicker.com/product/H9P8TW/keychron-k5-pro-rgb-bluetoothwired-gaming-keyboard-k5p-b1,,Gaming,Gateron Low-Profile Red,RGB,false,"Wired, Bluetooth Wireless",Black / Red
Keychron K5 Pro,https://pcpartpicker.com/product/p9P8TW/keychron-k5-pro-rgb-wiredbluetooth-gaming-keyboard-k5p-b3,,Gaming,Gateron Low-Profile Brown,RGB,false,"Wired, Bluetooth Wireless",Black
Keychron K5 Pro,https://pcpartpicker.com/product/FT3NnQ/keychron-k5-pro-rgb-wiredbluetooth-gaming-keyboard-k5p-p1,,Gaming,Gateron Low-Profile Red,RGB,false,"Wired, Bluetooth Wireless",White
Keychron K5 Pro,https://pcpartpicker.com/product/3CvD4D/keychron-k5-pro-rgb-bluetoothwired-gaming-keyboard-k5p-p2,,Gaming,Gateron Low-Profile Blue,RGB,false,"Wired, Bluetooth Wireless",White
Keychron K5 Pro,https://pcpartpicker.com/product/RBYRsY/keychron-k5-pro-rgb-wiredbluetooth-gaming-keyboard-k5p-p3,,Gaming,Gateron Low-Profile Brown,RGB,false,"Wired, Bluetooth Wireless",White
Keychron K5 Pro,https://pcpartpicker.com/product/99P8TW/keychron-k5-pro-rgb-bluetoothwired-gaming-keyboard-k5p-q1,,Gaming,Gateron Low-Profile Red (Hot-Swappable),RGB,false,"Wired, Bluetooth Wireless",White
Keychron K5 Pro,https://pcpartpicker.com/product/7PLdnQ/keychron-k5-pro-rgb-wiredbluetooth-gaming-keyboard-k5p-q2,,Gaming,Gateron Low-Profile Blue (Hot-Swappable),RGB,false,"Wired, Bluetooth Wireless",White
Keychron K7 Pro,https://pcpartpicker.com/product/xrhv6h/keychron-k7-pro-bluetoothwired-standard-keyboard-k7p-a3,,Standard,Gateron Low-Profile Brown,White,true,"Wired, Bluetooth Wireless",Black / Red
Keychron K7 Pro,https://pcpartpicker.com/product/kLKscf/keychron-k7-pro-rgb-wiredbluetooth-standard-keyboard-k7p-b1,,Standard,Gateron Low-Profile Red,RGB,true,"Wired, Bluetooth Wireless",Black / Red
Keychron K7 Pro,https://pcpartpicker.com/product/rHLdnQ/keychron-k7-pro-rgb-wiredbluetooth-standard-keyboard-k7p-b3,,Standard,Gateron Low-Profile Brown,RGB,true,"Wired, Bluetooth Wireless",Black / Red
